Column Name,Description in Plain English,Logic / Formula,Source Table(s)
preassigned_cancel,,"logistics.logistics_funnel_lsp_bv.""preassigned_cancel""",logistics.logistics_funnel_lsp_bv
precancel_buyer,,"logistics.logistics_funnel_lsp_bv.""precancel_buyer""",logistics.logistics_funnel_lsp_bv
precancel_buyer_0_2,,"logistics.logistics_funnel_lsp_bv.""precancel_buyer_0_2""",logistics.logistics_funnel_lsp_bv
precancel_buyer_3_5,,"logistics.logistics_funnel_lsp_bv.""precancel_buyer_3_5""",logistics.logistics_funnel_lsp_bv
precancel_buyer_5_10,,"logistics.logistics_funnel_lsp_bv.""precancel_buyer_5_10""",logistics.logistics_funnel_lsp_bv
precancel_buyer_10_15,,"logistics.logistics_funnel_lsp_bv.""precancel_buyer_10_15""",logistics.logistics_funnel_lsp_bv
precancel_buyer_15_20,,"logistics.logistics_funnel_lsp_bv.""precancel_buyer_15_20""",logistics.logistics_funnel_lsp_bv
precancel_buyer_gt_20,,"logistics.logistics_funnel_lsp_bv.""precancel_buyer_gt_20""",logistics.logistics_funnel_lsp_bv
precancel_seller,,"logistics.logistics_funnel_lsp_bv.""precancel_seller""",logistics.logistics_funnel_lsp_bv
precancel_seller_0_2,,"logistics.logistics_funnel_lsp_bv.""precancel_seller_0_2""",logistics.logistics_funnel_lsp_bv
precancel_seller_3_5,,"logistics.logistics_funnel_lsp_bv.""precancel_seller_3_5""",logistics.logistics_funnel_lsp_bv
precancel_seller_5_10,,"logistics.logistics_funnel_lsp_bv.""precancel_seller_5_10""",logistics.logistics_funnel_lsp_bv
precancel_seller_10_15,,"logistics.logistics_funnel_lsp_bv.""precancel_seller_10_15""",logistics.logistics_funnel_lsp_bv
precancel_seller_15_20,,"logistics.logistics_funnel_lsp_bv.""precancel_seller_15_20""",logistics.logistics_funnel_lsp_bv
precancel_seller_gt_20,,"logistics.logistics_funnel_lsp_bv.""precancel_seller_gt_20""",logistics.logistics_funnel_lsp_bv
precancel_logistics,,"logistics.logistics_funnel_lsp_bv.""precancel_logistics""",logistics.logistics_funnel_lsp_bv
precancel_logistics_0_2,,"logistics.logistics_funnel_lsp_bv.""precancel_logistics_0_2""",logistics.logistics_funnel_lsp_bv
precancel_logistics_3_5,,"logistics.logistics_funnel_lsp_bv.""precancel_logistics_3_5""",logistics.logistics_funnel_lsp_bv
precancel_logistics_5_10,,"logistics.logistics_funnel_lsp_bv.""precancel_logistics_5_10""",logistics.logistics_funnel_lsp_bv
precancel_logistics_10_15,,"logistics.logistics_funnel_lsp_bv.""precancel_logistics_10_15""",logistics.logistics_funnel_lsp_bv
precancel_logistics_15_20,,"logistics.logistics_funnel_lsp_bv.""precancel_logistics_15_20""",logistics.logistics_funnel_lsp_bv
precancel_logistics_gt_20,,"logistics.logistics_funnel_lsp_bv.""precancel_logistics_gt_20""",logistics.logistics_funnel_lsp_bv
postassigned_cancel,,"logistics.logistics_funnel_lsp_bv.""postassigned_cancel""",logistics.logistics_funnel_lsp_bv
postcancel_buyer,,"logistics.logistics_funnel_lsp_bv.""postcancel_buyer""",logistics.logistics_funnel_lsp_bv
postcancel_buyer_prepickup,,"logistics.logistics_funnel_lsp_bv.""postcancel_buyer_prepickup""",logistics.logistics_funnel_lsp_bv
postcancel_buyer_prepickup_0_2,,"logistics.logistics_funnel_lsp_bv.""postcancel_buyer_prepickup_0_2""",logistics.logistics_funnel_lsp_bv
postcancel_buyer_prepickup_3_5,,"logistics.logistics_funnel_lsp_bv.""postcancel_buyer_prepickup_3_5""",logistics.logistics_funnel_lsp_bv
postcancel_buyer_prepickup_5_10,,"logistics.logistics_funnel_lsp_bv.""postcancel_buyer_prepickup_5_10""",logistics.logistics_funnel_lsp_bv
postcancel_buyer_prepickup_10_15,,"logistics.logistics_funnel_lsp_bv.""postcancel_buyer_prepickup_10_15""",logistics.logistics_funnel_lsp_bv
postcancel_buyer_prepickup_15_20,,"logistics.logistics_funnel_lsp_bv.""postcancel_buyer_prepickup_15_20""",logistics.logistics_funnel_lsp_bv
postcancel_buyer_prepickup_gt_20,,"logistics.logistics_funnel_lsp_bv.""postcancel_buyer_prepickup_gt_20""",logistics.logistics_funnel_lsp_bv
postcancel_buyer_postpickup,,"logistics.logistics_funnel_lsp_bv.""postcancel_buyer_postpickup""",logistics.logistics_funnel_lsp_bv
postcancel_seller,,"logistics.logistics_funnel_lsp_bv.""postcancel_seller""",logistics.logistics_funnel_lsp_bv
postcancel_seller_prepickup,,"logistics.logistics_funnel_lsp_bv.""postcancel_seller_prepickup""",logistics.logistics_funnel_lsp_bv
postcancel_seller_prepickup_0_2,,"logistics.logistics_funnel_lsp_bv.""postcancel_seller_prepickup_0_2""",logistics.logistics_funnel_lsp_bv
postcancel_seller_prepickup_3_5,,"logistics.logistics_funnel_lsp_bv.""postcancel_seller_prepickup_3_5""",logistics.logistics_funnel_lsp_bv
postcancel_seller_prepickup_5_10,,"logistics.logistics_funnel_lsp_bv.""postcancel_seller_prepickup_5_10""",logistics.logistics_funnel_lsp_bv
postcancel_seller_prepickup_10_15,,"logistics.logistics_funnel_lsp_bv.""postcancel_seller_prepickup_10_15""",logistics.logistics_funnel_lsp_bv
postcancel_seller_prepickup_15_20,,"logistics.logistics_funnel_lsp_bv.""postcancel_seller_prepickup_15_20""",logistics.logistics_funnel_lsp_bv
postcancel_seller_prepickup_gt_20,,"logistics.logistics_funnel_lsp_bv.""postcancel_seller_prepickup_gt_20""",logistics.logistics_funnel_lsp_bv
postcancel_seller_postpickup,,"logistics.logistics_funnel_lsp_bv.""postcancel_seller_postpickup""",logistics.logistics_funnel_lsp_bv
postcancel_logistics,,"logistics.logistics_funnel_lsp_bv.""postcancel_logistics""",logistics.logistics_funnel_lsp_bv
postcancel_logistics_prepickup,,"logistics.logistics_funnel_lsp_bv.""postcancel_logistics_prepickup""",logistics.logistics_funnel_lsp_bv
postcancel_logistics_prepickup_0_2,,"logistics.logistics_funnel_lsp_bv.""postcancel_logistics_prepickup_0_2""",logistics.logistics_funnel_lsp_bv
postcancel_logistics_prepickup_3_5,,"logistics.logistics_funnel_lsp_bv.""postcancel_logistics_prepickup_3_5""",logistics.logistics_funnel_lsp_bv
postcancel_logistics_prepickup_5_10,,"logistics.logistics_funnel_lsp_bv.""postcancel_logistics_prepickup_5_10""",logistics.logistics_funnel_lsp_bv
postcancel_logistics_prepickup_10_15,,"logistics.logistics_funnel_lsp_bv.""postcancel_logistics_prepickup_10_15""",logistics.logistics_funnel_lsp_bv
postcancel_logistics_prepickup_15_20,,"logistics.logistics_funnel_lsp_bv.""postcancel_logistics_prepickup_15_20""",logistics.logistics_funnel_lsp_bv
postcancel_logistics_prepickup_gt_20,,"logistics.logistics_funnel_lsp_bv.""postcancel_logistics_prepickup_gt_20""",logistics.logistics_funnel_lsp_bv
postcancel_logistics_postpickup,,"logistics.logistics_funnel_lsp_bv.""postcancel_logistics_postpickup""",logistics.logistics_funnel_lsp_bv
preassigned_open,,"logistics.logistics_funnel_lsp_bv.""preassigned_open""",logistics.logistics_funnel_lsp_bv
postassigned_open,,"logistics.logistics_funnel_lsp_bv.""postassigned_open""",logistics.logistics_funnel_lsp_bv
total_request_lsp,,"logistics.logistics_funnel_lsp_bv.""total_request_lsp""",logistics.logistics_funnel_lsp_bv
total_confirm_lsp_table,,"logistics.logistics_funnel_lsp_bv.""total_confirm_lsp_table""",logistics.logistics_funnel_lsp_bv
total_unique_retail_order_lsp,,"logistics.logistics_funnel_lsp_bv.""total_unique_retail_order_lsp""",logistics.logistics_funnel_lsp_bv
Logistics Network Partner,,"logistics.logistics_funnel_lsp_bv.""Logistics Network Partner""",logistics.logistics_funnel_lsp_bv
Seller NP,,"logistics.logistics_funnel_lsp_bv.""Seller NP""",logistics.logistics_funnel_lsp_bv
Pick Up State,,"logistics.logistics_funnel_lsp_bv.""Pick Up State""",logistics.logistics_funnel_lsp_bv
Delivery State,,"logistics.logistics_funnel_lsp_bv.""Delivery State""",logistics.logistics_funnel_lsp_bv
Pick Up City,,"logistics.logistics_funnel_lsp_bv.""Pick Up City""",logistics.logistics_funnel_lsp_bv
Delivery City,,"logistics.logistics_funnel_lsp_bv.""Delivery City""",logistics.logistics_funnel_lsp_bv
Pick Up Tier,,"logistics.logistics_funnel_lsp_bv.""Pick Up Tier""",logistics.logistics_funnel_lsp_bv
Delivery Tier,,"logistics.logistics_funnel_lsp_bv.""Delivery Tier""",logistics.logistics_funnel_lsp_bv
Pick Up Zone,,"logistics.logistics_funnel_lsp_bv.""Pick Up Zone""",logistics.logistics_funnel_lsp_bv
Delivery Zone,,"logistics.logistics_funnel_lsp_bv.""Delivery Zone""",logistics.logistics_funnel_lsp_bv
"▼ logistics_funnel_lsp_stage   (base table, 67 cols)",,,logistics.logistics_funnel_lsp_stage
bap_id,,"logistics.logistics_funnel_lsp_stage.""bap_id""",logistics.logistics_funnel_lsp_stage
bpp_id,,"logistics.logistics_funnel_lsp_stage.""bpp_id""",logistics.logistics_funnel_lsp_stage
date,,"logistics.logistics_funnel_lsp_stage.""date""",logistics.logistics_funnel_lsp_stage
linked,,"logistics.logistics_funnel_lsp_stage.""linked""",logistics.logistics_funnel_lsp_stage
pick_up_pincode,,"logistics.logistics_funnel_lsp_stage.""pick_up_pincode""",logistics.logistics_funnel_lsp_stage
delivery_pincode,,"logistics.logistics_funnel_lsp_stage.""delivery_pincode""",logistics.logistics_funnel_lsp_stage
retail_category,,"logistics.logistics_funnel_lsp_stage.""retail_category""",logistics.logistics_funnel_lsp_stage
shipment_type,,"logistics.logistics_funnel_lsp_stage.""shipment_type""",logistics.logistics_funnel_lsp_stage
fulfillment_type,,"logistics.logistics_funnel_lsp_stage.""fulfillment_type""",logistics.logistics_funnel_lsp_stage
request,,"logistics.logistics_funnel_lsp_stage.""request""",logistics.logistics_funnel_lsp_stage
unique_retail_order,,"logistics.logistics_funnel_lsp_stage.""unique_retail_order""",logistics.logistics_funnel_lsp_stage
on_confirms,,"logistics.logistics_funnel_lsp_stage.""on_confirms""",logistics.logistics_funnel_lsp_stage
confirmed_orders,,"logistics.logistics_funnel_lsp_stage.""confirmed_orders""",logistics.logistics_funnel_lsp_stage
assigned,,"logistics.logistics_funnel_lsp_stage.""assigned""",logistics.logistics_funnel_lsp_stage
delivered,,"logistics.logistics_funnel_lsp_stage.""delivered""",logistics.logistics_funnel_lsp_stage
preassigned_cancel,,"logistics.logistics_funnel_lsp_stage.""preassigned_cancel""",logistics.logistics_funnel_lsp_stage
precancel_buyer,,"logistics.logistics_funnel_lsp_stage.""precancel_buyer""",logistics.logistics_funnel_lsp_stage
precancel_buyer_0_2,,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_0_2""",logistics.logistics_funnel_lsp_stage
precancel_buyer_3_5,,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_3_5""",logistics.logistics_funnel_lsp_stage
precancel_buyer_5_10,,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_5_10""",logistics.logistics_funnel_lsp_stage
precancel_buyer_10_15,,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_10_15""",logistics.logistics_funnel_lsp_stage
precancel_buyer_15_20,,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_15_20""",logistics.logistics_funnel_lsp_stage
precancel_buyer_gt_20,,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_gt_20""",logistics.logistics_funnel_lsp_stage
precancel_seller,,"logistics.logistics_funnel_lsp_stage.""precancel_seller""",logistics.logistics_funnel_lsp_stage
precancel_seller_0_2,,"logistics.logistics_funnel_lsp_stage.""precancel_seller_0_2""",logistics.logistics_funnel_lsp_stage
precancel_seller_3_5,,"logistics.logistics_funnel_lsp_stage.""precancel_seller_3_5""",logistics.logistics_funnel_lsp_stage
precancel_seller_5_10,,"logistics.logistics_funnel_lsp_stage.""precancel_seller_5_10""",logistics.logistics_funnel_lsp_stage
precancel_seller_10_15,,"logistics.logistics_funnel_lsp_stage.""precancel_seller_10_15""",logistics.logistics_funnel_lsp_stage
precancel_seller_15_20,,"logistics.logistics_funnel_lsp_stage.""precancel_seller_15_20""",logistics.logistics_funnel_lsp_stage
precancel_seller_gt_20,,"logistics.logistics_funnel_lsp_stage.""precancel_seller_gt_20""",logistics.logistics_funnel_lsp_stage
precancel_logistics,,"logistics.logistics_funnel_lsp_stage.""precancel_logistics""",logistics.logistics_funnel_lsp_stage
precancel_logistics_0_2,,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_0_2""",logistics.logistics_funnel_lsp_stage
precancel_logistics_3_5,,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_3_5""",logistics.logistics_funnel_lsp_stage
precancel_logistics_5_10,,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_5_10""",logistics.logistics_funnel_lsp_stage
precancel_logistics_10_15,,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_10_15""",logistics.logistics_funnel_lsp_stage
precancel_logistics_15_20,,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_15_20""",logistics.logistics_funnel_lsp_stage
precancel_logistics_gt_20,,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_gt_20""",logistics.logistics_funnel_lsp_stage
postassigned_cancel,,"logistics.logistics_funnel_lsp_stage.""postassigned_cancel""",logistics.logistics_funnel_lsp_stage
postcancel_buyer,,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer""",logistics.logistics_funnel_lsp_stage
postcancel_buyer_prepickup,,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup""",logistics.logistics_funnel_lsp_stage
postcancel_buyer_prepickup_0_2,,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_0_2""",logistics.logistics_funnel_lsp_stage
postcancel_buyer_prepickup_3_5,,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_3_5""",logistics.logistics_funnel_lsp_stage
postcancel_buyer_prepickup_5_10,,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_5_10""",logistics.logistics_funnel_lsp_stage
postcancel_buyer_prepickup_10_15,,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_10_15""",logistics.logistics_funnel_lsp_stage
postcancel_buyer_prepickup_15_20,,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_15_20""",logistics.logistics_funnel_lsp_stage
postcancel_buyer_prepickup_gt_20,,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_gt_20""",logistics.logistics_funnel_lsp_stage
postcancel_buyer_postpickup,,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_postpickup""",logistics.logistics_funnel_lsp_stage
postcancel_seller,,"logistics.logistics_funnel_lsp_stage.""postcancel_seller""",logistics.logistics_funnel_lsp_stage
postcancel_seller_prepickup,,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup""",logistics.logistics_funnel_lsp_stage
postcancel_seller_prepickup_0_2,,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_0_2""",logistics.logistics_funnel_lsp_stage
postcancel_seller_prepickup_3_5,,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_3_5""",logistics.logistics_funnel_lsp_stage
postcancel_seller_prepickup_5_10,,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_5_10""",logistics.logistics_funnel_lsp_stage
postcancel_seller_prepickup_10_15,,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_10_15""",logistics.logistics_funnel_lsp_stage
postcancel_seller_prepickup_15_20,,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_15_20""",logistics.logistics_funnel_lsp_stage
postcancel_seller_prepickup_gt_20,,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_gt_20""",logistics.logistics_funnel_lsp_stage
postcancel_seller_postpickup,,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_postpickup""",logistics.logistics_funnel_lsp_stage
postcancel_logistics,,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics""",logistics.logistics_funnel_lsp_stage
postcancel_logistics_prepickup,,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup""",logistics.logistics_funnel_lsp_stage
postcancel_logistics_prepickup_0_2,,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_0_2""",logistics.logistics_funnel_lsp_stage
postcancel_logistics_prepickup_3_5,,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_3_5""",logistics.logistics_funnel_lsp_stage
postcancel_logistics_prepickup_5_10,,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_5_10""",logistics.logistics_funnel_lsp_stage
postcancel_logistics_prepickup_10_15,,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_10_15""",logistics.logistics_funnel_lsp_stage
postcancel_logistics_prepickup_15_20,,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_15_20""",logistics.logistics_funnel_lsp_stage
postcancel_logistics_prepickup_gt_20,,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_gt_20""",logistics.logistics_funnel_lsp_stage
postcancel_logistics_postpickup,,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_postpickup""",logistics.logistics_funnel_lsp_stage
preassigned_open,,"logistics.logistics_funnel_lsp_stage.""preassigned_open""",logistics.logistics_funnel_lsp_stage
postassigned_open,,"logistics.logistics_funnel_lsp_stage.""postassigned_open""",logistics.logistics_funnel_lsp_stage
"▼ logistics_igm_bv   (view, 72 cols)",,,logistics.logistics_igm_bv
bap_id,,"logistics.logistics_igm_bv.""bap_id""",logistics.logistics_igm_bv
bpp_id,,"logistics.logistics_igm_bv.""bpp_id""",logistics.logistics_igm_bv
igm_key,,"logistics.logistics_igm_bv.""igm_key""",logistics.logistics_igm_bv
ticket_created_date,,"logistics.logistics_igm_bv.""ticket_created_date""",logistics.logistics_igm_bv
Date,,"logistics.logistics_igm_bv.""Date""",logistics.logistics_igm_bv
domain,,"logistics.logistics_igm_bv.""domain""",logistics.logistics_igm_bv
network_issue_id,,"logistics.logistics_igm_bv.""network_issue_id""",logistics.logistics_igm_bv
ticket_category,,"logistics.logistics_igm_bv.""ticket_category""",logistics.logistics_igm_bv
ticket_sub_category,,"logistics.logistics_igm_bv.""ticket_sub_category""",logistics.logistics_igm_bv
Resolved,,"logistics.logistics_igm_bv.""Resolved""",logistics.logistics_igm_bv
network_order_id,,"logistics.logistics_igm_bv.""network_order_id""",logistics.logistics_igm_bv
ticket_key,,"logistics.logistics_igm_bv.""ticket_key""",logistics.logistics_igm_bv
ticket_source,,"logistics.logistics_igm_bv.""ticket_source""",logistics.logistics_igm_bv
ticket count,,"logistics.logistics_igm_bv.""ticket count""",logistics.logistics_igm_bv
ticket_raiser,,"logistics.logistics_igm_bv.""ticket_raiser""",logistics.logistics_igm_bv
ticket_expected_resolution_time,,"logistics.logistics_igm_bv.""ticket_expected_resolution_time""",logistics.logistics_igm_bv
ticket_status,,"logistics.logistics_igm_bv.""ticket_status""",logistics.logistics_igm_bv
Closed date,,"logistics.logistics_igm_bv.""Closed date""",logistics.logistics_igm_bv
r_action_ticket_resolved_date,,"logistics.logistics_igm_bv.""r_action_ticket_resolved_date""",logistics.logistics_igm_bv
on_issue_error_code,,"logistics.logistics_igm_bv.""on_issue_error_code""",logistics.logistics_igm_bv
issue_sync_response,,"logistics.logistics_igm_bv.""issue_sync_response""",logistics.logistics_igm_bv
tat_diff(open),,"logistics.logistics_igm_bv.""tat_diff(open)""",logistics.logistics_igm_bv
sec_diff(open),,"logistics.logistics_igm_bv.""sec_diff(open)""",logistics.logistics_igm_bv
min_diff(resolved),,"logistics.logistics_igm_bv.""min_diff(resolved)""",logistics.logistics_igm_bv
tat_diff(res),,"logistics.logistics_igm_bv.""tat_diff(res)""",logistics.logistics_igm_bv
provider_name,,"logistics.logistics_igm_bv.""provider_name""",logistics.logistics_igm_bv
Category,,"logistics.logistics_igm_bv.""Category""",logistics.logistics_igm_bv
shipment_type,,"logistics.logistics_igm_bv.""shipment_type""",logistics.logistics_igm_bv
rejected,,"logistics.logistics_igm_bv.""rejected""",logistics.logistics_igm_bv
lnp name,,"logistics.logistics_igm_bv.""lnp name""",logistics.logistics_igm_bv
lbnp,,"logistics.logistics_igm_bv.""lbnp""",logistics.logistics_igm_bv
Np type Logistics,,"logistics.logistics_igm_bv.""Np type Logistics""",logistics.logistics_igm_bv
Breached,,"logistics.logistics_igm_bv.""Breached""",logistics.logistics_igm_bv
Status,,"logistics.logistics_igm_bv.""Status""",logistics.logistics_igm_bv
Resolved hour,,"logistics.logistics_igm_bv.""Resolved hour""",logistics.logistics_igm_bv
resolved_ticket,,"logistics.logistics_igm_bv.""resolved_ticket""",logistics.logistics_igm_bv
unresolved_ticket,,"logistics.logistics_igm_bv.""unresolved_ticket""",logistics.logistics_igm_bv
forced_resolved_ticket,,"logistics.logistics_igm_bv.""forced_resolved_ticket""",logistics.logistics_igm_bv
ack_logistics,,"logistics.logistics_igm_bv.""ack_logistics""",logistics.logistics_igm_bv
nack_logistics,,"logistics.logistics_igm_bv.""nack_logistics""",logistics.logistics_igm_bv
on_issue_error_logistics,,"logistics.logistics_igm_bv.""on_issue_error_logistics""",logistics.logistics_igm_bv
rejected_logistics,,"logistics.logistics_igm_bv.""rejected_logistics""",logistics.logistics_igm_bv
net_tickets_logistics,,"logistics.logistics_igm_bv.""net_tickets_logistics""",logistics.logistics_igm_bv
resolution_within_tat,,"logistics.logistics_igm_bv.""resolution_within_tat""",logistics.logistics_igm_bv
unresolved_and_not_closed,,"logistics.logistics_igm_bv.""unresolved_and_not_closed""",logistics.logistics_igm_bv
average_resolved_minutes,,"logistics.logistics_igm_bv.""average_resolved_minutes""",logistics.logistics_igm_bv
average_resolved_hours,,"logistics.logistics_igm_bv.""average_resolved_hours""",logistics.logistics_igm_bv
average_resolved_days,,"logistics.logistics_igm_bv.""average_resolved_days""",logistics.logistics_igm_bv
average_resolved_time,,"logistics.logistics_igm_bv.""average_resolved_time""",logistics.logistics_igm_bv
resolved_ticket_0_1_day,,"logistics.logistics_igm_bv.""resolved_ticket_0_1_day""",logistics.logistics_igm_bv
resolved_ticket_1_3_day,,"logistics.logistics_igm_bv.""resolved_ticket_1_3_day""",logistics.logistics_igm_bv
resolved_ticket_3_5_day,,"logistics.logistics_igm_bv.""resolved_ticket_3_5_day""",logistics.logistics_igm_bv
resolved_ticket_5_10_day,,"logistics.logistics_igm_bv.""resolved_ticket_5_10_day""",logistics.logistics_igm_bv
resolved_ticket_11_20_day,,"logistics.logistics_igm_bv.""resolved_ticket_11_20_day""",logistics.logistics_igm_bv
resolved_ticket_21_30_day,,"logistics.logistics_igm_bv.""resolved_ticket_21_30_day""",logistics.logistics_igm_bv
resolved_ticket_31_40_day,,"logistics.logistics_igm_bv.""resolved_ticket_31_40_day""",logistics.logistics_igm_bv
resolved_ticket_41_50_day,,"logistics.logistics_igm_bv.""resolved_ticket_41_50_day""",logistics.logistics_igm_bv
resolved_ticket_51_60_day,,"logistics.logistics_igm_bv.""resolved_ticket_51_60_day""",logistics.logistics_igm_bv
resolved_ticket_above_60_day,,"logistics.logistics_igm_bv.""resolved_ticket_above_60_day""",logistics.logistics_igm_bv
unresolved_ticket_0_1_day,,"logistics.logistics_igm_bv.""unresolved_ticket_0_1_day""",logistics.logistics_igm_bv
unresolved_ticket_1_3_day,,"logistics.logistics_igm_bv.""unresolved_ticket_1_3_day""",logistics.logistics_igm_bv
unresolved_ticket_3_5_day,,"logistics.logistics_igm_bv.""unresolved_ticket_3_5_day""",logistics.logistics_igm_bv
unresolved_ticket_5_10_day,,"logistics.logistics_igm_bv.""unresolved_ticket_5_10_day""",logistics.logistics_igm_bv
unresolved_ticket_11_20_day,,"logistics.logistics_igm_bv.""unresolved_ticket_11_20_day""",logistics.logistics_igm_bv
unresolved_ticket_21_30_day,,"logistics.logistics_igm_bv.""unresolved_ticket_21_30_day""",logistics.logistics_igm_bv
unresolved_ticket_31_40_day,,"logistics.logistics_igm_bv.""unresolved_ticket_31_40_day""",logistics.logistics_igm_bv
unresolved_ticket_41_50_day,,"logistics.logistics_igm_bv.""unresolved_ticket_41_50_day""",logistics.logistics_igm_bv
unresolved_ticket_51_60_day,,"logistics.logistics_igm_bv.""unresolved_ticket_51_60_day""",logistics.logistics_igm_bv
unresolved_ticket_above_60_day,,"logistics.logistics_igm_bv.""unresolved_ticket_above_60_day""",logistics.logistics_igm_bv
main_sub_category,,"logistics.logistics_igm_bv.""main_sub_category""",logistics.logistics_igm_bv
order_category,,"logistics.logistics_igm_bv.""order_category""",logistics.logistics_igm_bv
main_category,,"logistics.logistics_igm_bv.""main_category""",logistics.logistics_igm_bv
"▼ logistics_igm_lsp   (base table, 5 cols)",,,logistics.logistics_igm_lsp
bpp_id,,"logistics.logistics_igm_lsp.""bpp_id""",logistics.logistics_igm_lsp
logistics NP name,,"logistics.logistics_igm_lsp.""logistics NP name""",logistics.logistics_igm_lsp
Updated Date,,"logistics.logistics_igm_lsp.""Updated Date""",logistics.logistics_igm_lsp
LNP Mask,,"logistics.logistics_igm_lsp.""LNP Mask""",logistics.logistics_igm_lsp
TSP Powered,,"logistics.logistics_igm_lsp.""TSP Powered""",logistics.logistics_igm_lsp
"▼ logistics_igm_snp   (base table, 5 cols)",,,logistics.logistics_igm_snp
seller_np,,"logistics.logistics_igm_snp.""seller_np""",logistics.logistics_igm_snp
Seller NP,,"logistics.logistics_igm_snp.""Seller NP""",logistics.logistics_igm_snp
Updated Date,,"logistics.logistics_igm_snp.""Updated Date""",logistics.logistics_igm_snp
SNP Mask,,"logistics.logistics_igm_snp.""SNP Mask""",logistics.logistics_igm_snp
TSP Powered,,"logistics.logistics_igm_snp.""TSP Powered""",logistics.logistics_igm_snp
"▼ logistics_on_search_metrics   (base table, 14 cols)",,,logistics.logistics_on_search_metrics
bap_id,,"logistics.logistics_on_search_metrics.""bap_id""",logistics.logistics_on_search_metrics
bpp_id,,"logistics.logistics_on_search_metrics.""bpp_id""",logistics.logistics_on_search_metrics
date,,"logistics.logistics_on_search_metrics.""date""",logistics.logistics_on_search_metrics
s_category_id,,"logistics.logistics_on_search_metrics.""s_category_id""",logistics.logistics_on_search_metrics
pick_up_pincode,,"logistics.logistics_on_search_metrics.""pick_up_pincode""",logistics.logistics_on_search_metrics
delivery_pincode,,"logistics.logistics_on_search_metrics.""delivery_pincode""",logistics.logistics_on_search_metrics
s_sync_response,,"logistics.logistics_on_search_metrics.""s_sync_response""",logistics.logistics_on_search_metrics
on_search_received,,"logistics.logistics_on_search_metrics.""on_search_received""",logistics.logistics_on_search_metrics
on_search_error,,"logistics.logistics_on_search_metrics.""on_search_error""",logistics.logistics_on_search_metrics
review,,"logistics.logistics_on_search_metrics.""review""",logistics.logistics_on_search_metrics
success_review,,"logistics.logistics_on_search_metrics.""success_review""",logistics.logistics_on_search_metrics
success_lsp,,"logistics.logistics_on_search_metrics.""success_lsp""",logistics.logistics_on_search_metrics
snp_key,,"logistics.logistics_on_search_metrics.""snp_key""",logistics.logistics_on_search_metrics
lnp_key,,"logistics.logistics_on_search_metrics.""lnp_key""",logistics.logistics_on_search_metrics
"▼ logistics_on_search_metrics_bv   (view, 34 cols)",,,logistics.logistics_on_search_metrics_bv
bap_id,,"logistics.logistics_on_search_metrics_bv.""bap_id""",logistics.logistics_on_search_metrics_bv
bpp_id,,"logistics.logistics_on_search_metrics_bv.""bpp_id""",logistics.logistics_on_search_metrics_bv
date,,"logistics.logistics_on_search_metrics_bv.""date""",logistics.logistics_on_search_metrics_bv
s_category_id,,"logistics.logistics_on_search_metrics_bv.""s_category_id""",logistics.logistics_on_search_metrics_bv
