Column Name,Description in Plain English,Logic / Formula,Source Table(s),DDL & Indexes
sub_domain,"The ONDC network domain (e.g., retail, logistics).","analytics_insight_preprod.order_retail_b2b_scat_pc_preagg.""sub_domain""",analytics_insight_preprod.order_retail_b2b_scat_pc_preagg,
seller_pincode,Indian postal code (pincode).,"analytics_insight_preprod.order_retail_b2b_scat_pc_preagg.""seller_pincode""",analytics_insight_preprod.order_retail_b2b_scat_pc_preagg,
delivery_pincode,Indian postal code (pincode).,"analytics_insight_preprod.order_retail_b2b_scat_pc_preagg.""delivery_pincode""",analytics_insight_preprod.order_retail_b2b_scat_pc_preagg,
category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.order_retail_b2b_scat_pc_preagg.""category""",analytics_insight_preprod.order_retail_b2b_scat_pc_preagg,
sub_category,Timestamp or date indicating when sub category occurred.,"analytics_insight_preprod.order_retail_b2b_scat_pc_preagg.""sub_category""",analytics_insight_preprod.order_retail_b2b_scat_pc_preagg,
total_orders,Data representing the total orders.,"analytics_insight_preprod.order_retail_b2b_scat_pc_preagg.""total_orders""",analytics_insight_preprod.order_retail_b2b_scat_pc_preagg,
total_items,Data representing the total items.,"analytics_insight_preprod.order_retail_b2b_scat_pc_preagg.""total_items""",analytics_insight_preprod.order_retail_b2b_scat_pc_preagg,
"▼ order_retail_b2c_daily_report   (materialized view, 9 cols)",,,analytics_insight_preprod.order_retail_b2c_daily_report,"SELECT ""Seller NP"",
    ""Buyer NP"",
    ""Date"",
    ""Delivery Type"",
    ""Order type"",
    ""Delivery City"",
    ""Seller City"",
    ""Category"",
    sum(""Confirmed"") AS ""Confirmed""
   FROM analytics_insight.ordernhm
  GROUP BY ""Seller NP"", ""Buyer NP"", ""Date"", ""Delivery Type"", ""Order type"", ""Delivery City"", ""Seller City"", ""Category"";"
Seller NP,Data representing the seller np.,"analytics_insight_preprod.order_retail_b2c_daily_report.""Seller NP""",analytics_insight_preprod.order_retail_b2c_daily_report,
Buyer NP,Data representing the buyer np.,"analytics_insight_preprod.order_retail_b2c_daily_report.""Buyer NP""",analytics_insight_preprod.order_retail_b2c_daily_report,
Date,Timestamp or date indicating when date occurred.,"analytics_insight_preprod.order_retail_b2c_daily_report.""Date""",analytics_insight_preprod.order_retail_b2c_daily_report,
Delivery Type,Data representing the delivery type.,"analytics_insight_preprod.order_retail_b2c_daily_report.""Delivery Type""",analytics_insight_preprod.order_retail_b2c_daily_report,
Order type,Data representing the order type.,"analytics_insight_preprod.order_retail_b2c_daily_report.""Order type""",analytics_insight_preprod.order_retail_b2c_daily_report,
Delivery City,City name for the given context.,"analytics_insight_preprod.order_retail_b2c_daily_report.""Delivery City""",analytics_insight_preprod.order_retail_b2c_daily_report,
Seller City,City name for the given context.,"analytics_insight_preprod.order_retail_b2c_daily_report.""Seller City""",analytics_insight_preprod.order_retail_b2c_daily_report,
Category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.order_retail_b2c_daily_report.""Category""",analytics_insight_preprod.order_retail_b2c_daily_report,
Confirmed,Data representing the confirmed.,"analytics_insight_preprod.order_retail_b2c_daily_report.""Confirmed""",analytics_insight_preprod.order_retail_b2c_daily_report,
"▼ order_seller_np_view   (materialized view, 19 cols)",,,analytics_insight_preprod.order_seller_np_view,"SELECT ""Date"",
    ""Category"",
    ""Buyer NP"",
    ""Seller NP"",
    ""Order type"",
    ""Delivery Type"",
    ""Delivery Zone"",
    ""Seller Zone"",
    ""Delivery Tier"",
    ""Seller Tier"",
    sum(""Confirmed"") AS ""Confirmed"",
    sum(""Delivered"") AS ""Delivered"",
    sum(""Cancelled"") AS ""Cancelled"",
    sum(""In Process"") AS ""In Process"",
    sum(""Delivered with TAT"") AS ""Delivered with TAT"",
    sum(""Delivered beyond TAT"") AS ""Delivered beyond TAT"",
    sum(""Buyer cancel"") AS ""Buyer cancel"",
    sum(""Seller cancel"") AS ""Seller cancel"",
    sum(""Logistic cancel"") AS ""Logistic cancel""
   FROM analytics_insight.ordernhm
  GROUP BY ""Date"", ""Category"", ""Buyer NP"", ""Seller NP"", ""Order type"", ""Delivery Type"", ""Delivery Zone"", ""Seller Zone"", ""Delivery Tier"", ""Seller Tier"";"
Date,Timestamp or date indicating when date occurred.,"analytics_insight_preprod.order_seller_np_view.""Date""",analytics_insight_preprod.order_seller_np_view,
Category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.order_seller_np_view.""Category""",analytics_insight_preprod.order_seller_np_view,
Buyer NP,Data representing the buyer np.,"analytics_insight_preprod.order_seller_np_view.""Buyer NP""",analytics_insight_preprod.order_seller_np_view,
Seller NP,Data representing the seller np.,"analytics_insight_preprod.order_seller_np_view.""Seller NP""",analytics_insight_preprod.order_seller_np_view,
Order type,Data representing the order type.,"analytics_insight_preprod.order_seller_np_view.""Order type""",analytics_insight_preprod.order_seller_np_view,
Delivery Type,Data representing the delivery type.,"analytics_insight_preprod.order_seller_np_view.""Delivery Type""",analytics_insight_preprod.order_seller_np_view,
Delivery Zone,Data representing the delivery zone.,"analytics_insight_preprod.order_seller_np_view.""Delivery Zone""",analytics_insight_preprod.order_seller_np_view,
Seller Zone,Data representing the seller zone.,"analytics_insight_preprod.order_seller_np_view.""Seller Zone""",analytics_insight_preprod.order_seller_np_view,
Delivery Tier,Data representing the delivery tier.,"analytics_insight_preprod.order_seller_np_view.""Delivery Tier""",analytics_insight_preprod.order_seller_np_view,
Seller Tier,Data representing the seller tier.,"analytics_insight_preprod.order_seller_np_view.""Seller Tier""",analytics_insight_preprod.order_seller_np_view,
Confirmed,Data representing the confirmed.,"analytics_insight_preprod.order_seller_np_view.""Confirmed""",analytics_insight_preprod.order_seller_np_view,
Delivered,Data representing the delivered.,"analytics_insight_preprod.order_seller_np_view.""Delivered""",analytics_insight_preprod.order_seller_np_view,
Cancelled,Data representing the cancelled.,"analytics_insight_preprod.order_seller_np_view.""Cancelled""",analytics_insight_preprod.order_seller_np_view,
In Process,Data representing the in process.,"analytics_insight_preprod.order_seller_np_view.""In Process""",analytics_insight_preprod.order_seller_np_view,
Delivered with TAT,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.order_seller_np_view.""Delivered with TAT""",analytics_insight_preprod.order_seller_np_view,
Delivered beyond TAT,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.order_seller_np_view.""Delivered beyond TAT""",analytics_insight_preprod.order_seller_np_view,
Buyer cancel,Data representing the buyer cancel.,"analytics_insight_preprod.order_seller_np_view.""Buyer cancel""",analytics_insight_preprod.order_seller_np_view,
Seller cancel,Data representing the seller cancel.,"analytics_insight_preprod.order_seller_np_view.""Seller cancel""",analytics_insight_preprod.order_seller_np_view,
Logistic cancel,Data representing the logistic cancel.,"analytics_insight_preprod.order_seller_np_view.""Logistic cancel""",analytics_insight_preprod.order_seller_np_view,
"▼ order_status_tat_view   (materialized view, 12 cols)",,,analytics_insight_preprod.order_status_tat_view,"SELECT ""Date"",
    ""Buyer NP"",
    ""Seller NP"",
    ""Order type"",
    ""Delivery Type"",
    ""Category"",
    ""ONDC order_status"" AS ""Order Status"",
    sum(""Delivered"") AS ""Delivered"",
    sum(""Delivered beyond TAT"") AS ""Delivered TAT Breached"",
    sum(""In Process"") AS ""In Process"",
    sum(
        CASE
            WHEN ""ONDC order_status""::text = 'In Process'::text AND ""Breach"" = 1 THEN ""In Process""
            ELSE 0
        END) AS ""In Process TAT Breach"",
    sum(
        CASE
            WHEN ""ONDC order_status""::text = 'Cancelled'::text AND ""Cancelled att""::text = 'Buyer App'::text AND ""Breach"" = 1 THEN ""Buyer cancel""
            ELSE 0
        END) AS ""Buyer Cancel TAT Breach""
   FROM analytics_insight.ordernhm
  WHERE ""ONDC order_status""::text = ANY (ARRAY['Delivered'::character varying, 'In Process'::character varying, 'Cancelled'::character varying]::text[])
  GROUP BY ""Date"", ""Buyer NP"", ""Seller NP"", ""Order type"", ""Delivery Type"", ""Category"", ""ONDC order_status"";"
Date,Timestamp or date indicating when date occurred.,"analytics_insight_preprod.order_status_tat_view.""Date""",analytics_insight_preprod.order_status_tat_view,
Buyer NP,Data representing the buyer np.,"analytics_insight_preprod.order_status_tat_view.""Buyer NP""",analytics_insight_preprod.order_status_tat_view,
Seller NP,Data representing the seller np.,"analytics_insight_preprod.order_status_tat_view.""Seller NP""",analytics_insight_preprod.order_status_tat_view,
Order type,Data representing the order type.,"analytics_insight_preprod.order_status_tat_view.""Order type""",analytics_insight_preprod.order_status_tat_view,
Delivery Type,Data representing the delivery type.,"analytics_insight_preprod.order_status_tat_view.""Delivery Type""",analytics_insight_preprod.order_status_tat_view,
Category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.order_status_tat_view.""Category""",analytics_insight_preprod.order_status_tat_view,
Order Status,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.order_status_tat_view.""Order Status""",analytics_insight_preprod.order_status_tat_view,
Delivered,Data representing the delivered.,"analytics_insight_preprod.order_status_tat_view.""Delivered""",analytics_insight_preprod.order_status_tat_view,
Delivered TAT Breached,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.order_status_tat_view.""Delivered TAT Breached""",analytics_insight_preprod.order_status_tat_view,
In Process,Data representing the in process.,"analytics_insight_preprod.order_status_tat_view.""In Process""",analytics_insight_preprod.order_status_tat_view,
In Process TAT Breach,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.order_status_tat_view.""In Process TAT Breach""",analytics_insight_preprod.order_status_tat_view,
Buyer Cancel TAT Breach,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.order_status_tat_view.""Buyer Cancel TAT Breach""",analytics_insight_preprod.order_status_tat_view,
"▼ retail_b2c_ordernhm_bv   (view, 101 cols)",,,analytics_insight_preprod.retail_b2c_ordernhm_bv,"SELECT ol.""Date"",
    snp.seller_np_name AS ""Seller NP"",
    bnp.buyer_np_name AS ""Buyer NP"",
    ol.""Network order id"",
    lower((ol.""Seller NP""::text || '_'::text) || ol.""Provider Id""::text) AS ""provider key"",
    ol.""Provider Id"",
    ol.""Seller Name"",
    ol.""Seller Pincode"",
    ol.""Delivery Pincode"",
    ol.cancellation_code,
    ol.""Created at"",
    ol.""Updated at"",
    ol.""Updated at""::date AS ""Updated"",
    ol.""Shipped at"",
    ol.""Ready to Ship"",
    ol.""Promised time"",
    ol.domain,
    ol.""on-time-del"",
    ol.tat_dif,
    ol.tat_diff_days,
    ol.day_diff,
    ol.min_diff,
    ol.tat_time,
    ol.""Category"",
    ol.""Consolidated_category"",
    ol.""ONDC order_status"",
    ol.no_key,
    ol.no_key AS ""Confirmed"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text THEN ol.no_key
            ELSE 0
        END AS ""Delivered"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Cancelled'::text THEN ol.no_key
            ELSE 0
        END AS ""Cancelled"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'In Process'::text THEN ol.no_key
            ELSE 0
        END AS ""In Process"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Part Delivered'::text THEN ol.no_key
            ELSE 0
        END AS ""Part Delivered"",
    COALESCE(snp.seller_np, 'Others'::character varying) AS ""SNP"",
    COALESCE(bnp.buyer_np, 'Others'::character varying) AS ""BNP"",
        CASE
            WHEN ol.cancellation_code IS NOT NULL THEN 1
            ELSE 0
        END AS ""Cancellation code cal"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND COALESCE(ol.tat_dif, 0::double precision) = 0::double precision THEN ol.no_key
            ELSE 0
        END AS ""Delivered with TAT"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND COALESCE(ol.tat_dif, 0::double precision) > 0::double precision THEN ol.no_key
            ELSE 0
        END AS ""Delivered beyond TAT"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Updated at"" IS NOT NULL AND ol.""Updated at"" <= ol.""Promised time"" THEN ol.no_key
            ELSE 0
        END AS ""DBO"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Date"" >= '2023-11-01'::date AND ol.""Updated at""::date > ol.""Promised time""::date THEN ol.no_key
            ELSE 0
        END AS ""Delivered beyond P.TAT"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Date"" >= '2023-11-01'::date AND ol.""Updated at""::date <= ol.""Promised time""::date THEN ol.no_key
            ELSE 0
        END AS ""Delivered within P.TAT"",
        CASE
            WHEN ol.""ONDC order_status""::text = ANY (ARRAY['Delivered'::character varying::text, 'Cancelled'::character varying::text]) THEN EXTRACT(epoch FROM ol.""Updated at"" - ol.""Promised time"") / 60.0
            WHEN ol.""ONDC order_status""::text = 'In Process'::text THEN EXTRACT(epoch FROM CURRENT_TIMESTAMP - ol.""Promised time""::timestamp with time zone) / 60.0
            ELSE NULL::numeric
        END AS ""Breach (mins)"",
        CASE
            WHEN ol.""ONDC order_status""::text = ANY (ARRAY['Delivered'::character varying::text, 'Cancelled'::character varying::text]) THEN EXTRACT(epoch FROM ol.""Updated at"" - ol.""Promised time"") / 3600.0
            WHEN ol.""ONDC order_status""::text = 'In Process'::text THEN EXTRACT(epoch FROM CURRENT_TIMESTAMP - ol.""Promised time""::timestamp with time zone) / 3600.0
            ELSE NULL::numeric
        END AS ""Breach (hrs)"",
        CASE
            WHEN ol.""ONDC order_status""::text = ANY (ARRAY['Delivered'::character varying::text, 'Cancelled'::character varying::text]) THEN EXTRACT(epoch FROM ol.""Updated at"" - ol.""Promised time"") / 86400.0
            WHEN ol.""ONDC order_status""::text = 'In Process'::text THEN EXTRACT(epoch FROM CURRENT_TIMESTAMP - ol.""Promised time""::timestamp with time zone) / 86400.0
            ELSE NULL::numeric
        END AS ""Breach (days)"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.day_diff = 0::double precision THEN ol.no_key
            ELSE 0
        END AS ""Same Day"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.day_diff = 1::double precision THEN 1
            ELSE 0
        END AS ""Next Day"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.day_diff = 2::double precision THEN 1
            ELSE 0
        END AS ""Day + 2"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.day_diff > 2::double precision THEN 1
            ELSE 0
        END AS ""More than 2 Days"",
    COALESCE(ol.""on-time-del"", 0::double precision) AS ""On time deliveries"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Category""::text = 'F&B'::text THEN EXTRACT(epoch FROM ol.""Updated at"" - ol.""Created at"") / 60.0
            ELSE NULL::numeric
        END AS ""F&B mins diff"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Category""::text = 'F&B'::text AND ol.min_diff <= 15::double precision THEN ol.no_key
            ELSE 0
        END AS ""Within 15 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Category""::text = 'F&B'::text AND ol.min_diff > 15::double precision AND ol.min_diff <= 30::double precision THEN ol.no_key
            ELSE 0
        END AS ""15 - 30 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Category""::text = 'F&B'::text AND ol.min_diff > 30::double precision AND ol.min_diff <= 45::double precision THEN ol.no_key
            ELSE 0
        END AS ""30 - 45 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Category""::text = 'F&B'::text AND ol.min_diff > 45::double precision AND ol.min_diff <= 60::double precision THEN ol.no_key
            ELSE 0
        END AS ""45 - 60 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Category""::text = 'F&B'::text AND ol.min_diff > 60::double precision AND ol.min_diff <= 120::double precision THEN 1
            ELSE 0
        END AS ""60 - 120 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Category""::text = 'F&B'::text AND ol.min_diff > 120::double precision THEN 1
            ELSE 0
        END AS ""Above 120 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 0::double precision AND ol.tat_dif <= 300::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT < 5 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 300::double precision AND ol.tat_dif <= 900::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT 5-15 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 900::double precision AND ol.tat_dif <= 1800::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT 15-30 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 1800::double precision AND ol.tat_dif <= 3600::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT 30-60 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 3600::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT > 60 mins"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 0::double precision AND ol.tat_dif <= 21600::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT 0-6 hrs"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 21600::double precision AND ol.tat_dif <= 43200::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT 6-12 hrs"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 43200::double precision AND ol.tat_dif <= 86400::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT 12-24 hrs"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 86400::double precision AND ol.tat_dif <= 172800::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT 24-48 hrs"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_dif > 172800::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT >48 hrs"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_diff_days = 1::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT+1"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_diff_days = 2::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT + 2"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_diff_days = 3::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT + 3"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_diff_days = 4::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT + 4"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_diff_days > 4::double precision THEN ol.no_key
            ELSE 0
        END AS ""TAT > 4"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.tat_diff_days < 1::double precision AND ol.""Promised time"" < ol.""Updated at"" THEN ol.no_key
            ELSE 0
        END AS ""TAT (Same day)"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Category""::text <> 'F&B'::text THEN EXTRACT(day FROM ol.""Updated at"" - ol.""Created at"")
            ELSE NULL::numeric
        END AS ""Non F&B days diff"",
        CASE
            WHEN ol.""Shipped at"" IS NOT NULL THEN ol.no_key
            ELSE 0
        END AS ""Shipped mark"",
    sp.statename AS ""Seller State"",
    dp.statename AS ""Delivery State"",
    COALESCE(sp.districtname, 'Undefined'::character varying) AS ""Seller City"",
    COALESCE(dp.districtname, 'Undefined'::character varying) AS ""Delivery City"",
    COALESCE(sp.tier, 'Undefined'::character varying) AS ""Seller Tier"",
    COALESCE(dp.tier, 'Undefined'::character varying) AS ""Delivery Tier"",
    COALESCE(sp.zones, 'Undefined'::character varying) AS ""Seller Zone"",
    COALESCE(dp.zones, 'Undefined'::character varying) AS ""Delivery Zone"",
        CASE
            WHEN ol.""Category""::text = 'F&B'::text THEN 'Hyperlocal'::text
            WHEN COALESCE(dp.districtname, 'Undefined'::character varying)::text = 'Undefined'::text THEN 'Undefined'::text
            WHEN COALESCE(sp.districtname, 'Undefined'::character varying)::text = 'Undefined'::text THEN 'Undefined'::text
            WHEN dp.districtname::text <> sp.districtname::text THEN 'Intercity'::text
            ELSE 'Hyperlocal'::text
        END AS ""Delivery Type"",
        CASE
            WHEN bnp.buyer_np_name::text <> snp.seller_np_name::text THEN 'Inter NP'::text
            ELSE 'Intra NP'::text
        END AS ""Order type"",
        CASE
            WHEN ol.""Date"" < '2023-11-01'::date THEN NULL::integer
            WHEN
            CASE
                WHEN ol.""Category""::text = 'F&B'::text THEN 'Hyperlocal'::text
                WHEN COALESCE(dp.districtname, 'Undefined'::character varying)::text = 'Undefined'::text THEN 'Undefined'::text
                WHEN COALESCE(sp.districtname, 'Undefined'::character varying)::text = 'Undefined'::text THEN 'Undefined'::text
                WHEN dp.districtname::text <> sp.districtname::text THEN 'Intercity'::text
                ELSE 'Hyperlocal'::text
            END = 'Intercity'::text THEN
            CASE
                WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Updated at""::date > ol.""Promised time""::date THEN 1
                WHEN ol.""ONDC order_status""::text = 'Cancelled'::text AND cc.attributed_to::text = 'Buyer app'::text AND ol.""Updated at""::date > ol.""Promised time""::date THEN 1
                WHEN ol.""ONDC order_status""::text = 'In Process'::text AND ol.""Date"" >= '2024-02-01'::date AND CURRENT_DATE > ol.""Promised time""::date THEN 1
                ELSE 0
            END
            ELSE
            CASE
                WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Updated at""::date > ol.""Promised time""::date THEN 1
                WHEN ol.""ONDC order_status""::text = 'Cancelled'::text AND cc.attributed_to::text = 'Buyer app'::text AND ol.""Updated at""::date > ol.""Promised time""::date THEN 1
                WHEN ol.""ONDC order_status""::text = 'In Process'::text AND ol.""Date"" >= '2024-02-01'::date AND CURRENT_TIMESTAMP > ol.""Promised time"" THEN 1
                ELSE 0
            END
        END AS ""Breach"",
        CASE
            WHEN ol.""ONDC order_status""::text <> 'In Process'::text THEN 0
            WHEN ol.""Date"" < '2023-11-01'::date THEN 0
            WHEN
            CASE
                WHEN ol.""Category""::text = 'F&B'::text THEN 'Hyperlocal'::text
                WHEN COALESCE(dp.districtname, 'Undefined'::character varying)::text = 'Undefined'::text THEN 'Undefined'::text
                WHEN COALESCE(sp.districtname, 'Undefined'::character varying)::text = 'Undefined'::text THEN 'Undefined'::text
                WHEN dp.districtname::text <> sp.districtname::text THEN 'Intercity'::text
                ELSE 'Hyperlocal'::text
            END = 'Intercity'::text THEN
            CASE
                WHEN ol.""Date"" >= '2024-02-01'::date AND CURRENT_DATE > ol.""Promised time""::date THEN 1
                ELSE 0
            END
            ELSE
            CASE
                WHEN ol.""Date"" >= '2024-02-01'::date AND CURRENT_TIMESTAMP > ol.""Promised time"" THEN 1
                ELSE 0
            END
        END AS ""Inprocessnew(tat)"",
        CASE
            WHEN ol.""ONDC order_status""::text <> 'In Process'::text THEN 0
            WHEN ol.""Date"" < '2024-02-01'::date THEN 0
            WHEN
            CASE
                WHEN ol.""Category""::text = 'F&B'::text THEN 'Hyperlocal'::text
                WHEN COALESCE(dp.districtname, 'Undefined'::character varying)::text = 'Undefined'::text THEN 'Undefined'::text
                WHEN COALESCE(sp.districtname, 'Undefined'::character varying)::text = 'Undefined'::text THEN 'Undefined'::text
                WHEN dp.districtname::text <> sp.districtname::text THEN 'Intercity'::text
                ELSE 'Hyperlocal'::text
            END = 'Intercity'::text THEN
            CASE
                WHEN CURRENT_DATE > ol.""Promised time""::date THEN 1
                ELSE 0
            END
            ELSE
            CASE
                WHEN CURRENT_TIMESTAMP > ol.""Promised time"" THEN 1
                ELSE 0
            END
        END AS ""inprocess(tat)"",
        CASE
            WHEN ol.""ONDC order_status""::text <> 'Cancelled'::text THEN 0
            WHEN cc.attributed_to IS NULL OR (cc.attributed_to::text <> ALL (ARRAY['Buyer App'::text, 'Buyer app'::text])) THEN 0
            WHEN ol.""Date"" < '2023-11-01'::date THEN 0
            WHEN ol.""Updated at""::date > ol.""Promised time""::date THEN 1
            ELSE 0
        END AS ""Buyer cancelled(tat)"",
        CASE
            WHEN ol.""ONDC order_status""::text <> 'Cancelled'::text THEN 0
            WHEN cc.attributed_to IS NULL OR cc.attributed_to::text <> 'Logistics Provider'::text THEN 0
            WHEN ol.""Date"" < '2023-11-01'::date THEN 0
            WHEN ol.""Updated at""::date > ol.""Promised time""::date THEN 1
            ELSE 0
        END AS ""Logistics cancelled(tat)"",
    cc.attributed_to,
    cc.reason_for_cancellation,
    cc.is_triggers_rto,
    cc.by AS cancelled_by,
    cc.whether_applicable_for_part_cancel,
    cc.sorting,
        CASE
            WHEN ol.""ONDC order_status""::text = 'Cancelled'::text AND cc.attributed_to::text = 'Buyer App'::text THEN ol.no_key
            ELSE 0
        END AS ""Buyer Cancel"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Cancelled'::text AND cc.attributed_to::text = 'Seller App'::text THEN ol.no_key
            ELSE 0
        END AS ""Seller Cancel"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Cancelled'::text AND cc.attributed_to::text = 'Logistics Provider'::text THEN ol.no_key
            ELSE 0
        END AS ""Logistics Cancel"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Cancelled'::text THEN cc.attributed_to
            ELSE NULL::character varying
        END AS ""Cancelled att"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'In Process'::text AND ol.""Updated at"" >= '2024-02-01'::date THEN ol.no_key
            ELSE 0
        END AS ""In Process (Dt)"",
        CASE
            WHEN ol.""ONDC order_status""::text = 'Delivered'::text AND ol.""Updated at"" > ol.""Promised time"" THEN 1
            ELSE 0
        END AS ""delivered(tat)"",
        CASE
            WHEN (EXISTS ( SELECT 1
               FROM dimension.dim_provider_cred pc
              WHERE pc.provider_key = lower((ol.""Seller NP""::text || '_'::text) || ol.""Provider Id""::text) AND pc.cred_code = 'Social Sector'::text)) THEN ol.no_key
            ELSE 0
        END AS ""Social Cred Orders""
   FROM analytics_insight.order_level ol
     LEFT JOIN dimension.dim_retail_seller_np snp ON ol.""Seller NP""::text = snp.seller_np::text
     LEFT JOIN dimension.dim_retail_buyer_np bnp ON ol.""Buyer NP""::text = bnp.buyer_np::text
     LEFT JOIN dimension.dim_pincode sp ON ol.""Seller Pincode""::text = sp.pincode::text
     LEFT JOIN dimension.dim_pincode dp ON ol.""Delivery Pincode""::text = dp.pincode::text
     LEFT JOIN dimension.dim_cancellation_code cc ON ol.cancellation_code::text = cc.code::text;"
Date,Timestamp or date indicating when date occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Date""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Seller NP,Data representing the seller np.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Seller NP""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Buyer NP,Data representing the buyer np.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Buyer NP""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Network order id,Data representing the network order id.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Network order id""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
provider key,Unique identifier for provider key.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""provider key""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Provider Id,Unique identifier for the provider.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Provider Id""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
